Number of reviews,Tripadvisor rating,Location rating,Cleanliness rating,Service rating,Value of money,Paid private parking nearby,Free high speed wifi,Fitness_center,Air conditioning,Minibar,Cable satellite TV,24-hour front desk,Non-smoking hotel,Express check-in / check-out,Baggage storage,Housekeeping,Safe,Family rooms,Count good words,Count bad words,Count total words,Great for walkers,Number of restaurants,Num of attractions
"1,254",4.0,93.86221,4.7,82.28782600000002,4.1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,0.0,13.0,100.0,119.0,9.0
322,4.5,94.84210999999999,4.7,93.58695999999999,4.7,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,8.0,1.0,7.0,100.0,202.0,47.0
"3,392",4.5,89.72634000000001,4.5,91.701632,4.6,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,8.0,1.0,7.0,100.0,161.0,43.0
954,4.0,91.456308,4.6,88.87096,4.4,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,7.0,4.0,3.0,100.0,337.0,62.0
"2,362",4.0,94.58613400000002,4.7,90.1102,4.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,7.0,1.0,6.0,100.0,208.0,51.0
"3,316",4.5,95.14019,4.8,92.28736,4.6,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,11.0,0.0,11.0,100.0,382.0,138.0
"2,499",5.0,98.18386,4.9,97.700348,4.9,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,10.0,0.0,10.0,100.0,166.0,34.0
"4,229",4.5,86.29058,4.3,93.014554,4.7,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,9.0,2.0,7.0,100.0,90.0,11.0
"3,683",4.5,98.22424000000001,4.9,89.79591400000002,4.5,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,6.0,0.0,6.0,100.0,338.0,209.0
"1,274",4.5,98.68726,4.9,94.70437,4.7,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,0.0,11.0,100.0,547.0,203.0
465,4.0,98.245612,4.9,92.54902,4.6,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,100.0,207.0,67.0
"2,375",4.5,97.287826,4.9,89.077216,4.5,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,16.0,3.0,13.0,100.0,783.0,331.0
"5,988",4.0,95.246974,4.8,85.67492,4.3,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,6.0,-2.0,100.0,398.0,154.0
"7,761",4.0,92.37734,4.6,92.0,4.6,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,6.0,4.0,100.0,282.0,85.0
"4,065",4.5,95.727072,4.8,89.8229,4.5,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,10.0,0.0,10.0,100.0,266.0,67.0
"4,904",5.0,97.6728,4.9,96.83223999999998,4.8,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,11.0,0.0,11.0,100.0,247.0,99.0
"1,261",4.5,95.78947,4.8,96.47726999999999,4.8,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,12.0,1.0,11.0,100.0,164.0,65.0
"5,238",4.5,92.71642,4.6,96.91076,4.8,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,13.0,2.0,11.0,100.0,179.0,82.0
"4,845",4.5,96.956168,4.8,95.933152,4.8,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,12.0,0.0,12.0,100.0,514.0,197.0
"1,708",4.0,92.57677,4.6,84.887114,4.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,12.0,2.0,10.0,100.0,255.0,74.0
"2,323",4.0,90.717612,4.5,88.4058,4.4,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,10.0,2.0,8.0,100.0,131.0,14.0
"3,812",4.5,90.63365999999999,4.5,94.83102,4.7,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,8.0,1.0,7.0,100.0,421.0,55.0
"5,091",4.5,93.25448,4.7,92.530508,4.6,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,20.0,3.0,17.0,100.0,80.0,12.0
"2,745",4.5,96.046248,4.8,94.91248,4.7,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,11.0,0.0,11.0,100.0,394.0,130.0
"5,629",4.5,96.61315,4.8,93.9497,4.7,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6.0,0.0,6.0,100.0,176.0,34.0
"4,136",4.0,89.7912,4.5,89.34773399999997,4.5,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,15.0,1.0,14.0,100.0,89.0,25.0
597,4.5,83.2258,4.2,94.86486,4.7,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,2.0,5.0,100.0,93.0,12.0
"3,186",4.5,92.479104,4.6,93.6407,4.7,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,19.0,0.0,19.0,100.0,265.0,67.0
"4,029",4.5,92.51299999999999,4.6,93.29526,4.7,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.0,4.0,12.0,100.0,163.0,28.0
459,4.5,93.46154,4.7,94.88372,4.7,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,13.0,2.0,11.0,100.0,264.0,43.0
181,4.5,100.0,5.0,98.823528,4.9,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,8.0,100.0,755.0,322.0
"5,894",4.5,94.28184,4.7,94.151774,4.7,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,8.0,4.0,4.0,100.0,194.0,54.0
"2,294",4.0,91.55512,4.6,85.590992,4.3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,15.0,1.0,14.0,100.0,158.0,14.0
"1,501",4.0,90.0,4.5,86.1296,4.3,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,100.0,74.0,22.0
"9,189",4.0,89.41033399999999,4.5,86.18088800000002,4.3,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,8.0,1.0,7.0,100.0,103.0,18.0
"2,121",4.0,86.36364,4.3,89.93894600000002,4.5,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,100.0,467.0,72.0
426,4.0,93.75566,4.7,83.879308,4.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,2.0,1.0,100.0,275.0,83.0
"3,828",5.0,96.6742,4.8,98.14309200000001,4.9,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,9.0,1.0,8.0,100.0,181.0,36.0
"2,855",4.0,91.152468,4.6,88.79441999999997,4.4,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,14.0,5.0,9.0,100.0,115.0,14.0
661,4.0,92.87671,4.6,87.56756800000001,4.4,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,10.0,0.0,10.0,100.0,290.0,77.0
"7,268",4.0,89.82891000000002,4.5,86.97966600000002,4.3,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,9.0,3.0,6.0,100.0,151.0,38.0
"1,101",4.5,84.123706,4.2,89.315072,4.5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,5.0,3.0,2.0,100.0,77.0,22.0
517,4.0,93.35714,4.7,80.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,17.0,1.0,16.0,100.0,78.0,10.0
"3,468",4.5,92.56562,4.6,97.147828,4.9,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,3.0,8.0,100.0,173.0,38.0
"2,652",5.0,97.06798,4.9,98.832808,4.9,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5.0,2.0,3.0,100.0,92.0,24.0
"4,385",4.5,97.11764,4.9,92.064086,4.6,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,15.0,2.0,13.0,100.0,204.0,71.0
"2,996",4.0,96.611328,4.8,91.08901999999999,4.6,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,8.0,0.0,8.0,100.0,343.0,96.0
"4,108",4.5,86.92041400000002,4.3,93.06479399999999,4.7,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,4.0,100.0,195.0,26.0
"2,389",4.5,93.89908,4.7,94.723406,4.7,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6.0,0.0,6.0,100.0,146.0,27.0
"4,836",4.5,95.687552,4.8,94.221192,4.7,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,8.0,1.0,7.0,100.0,94.0,24.0
"3,066",4.0,90.304346,4.5,87.90419999999997,4.4,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,27.0,2.0,25.0,100.0,160.0,14.0
192,4.5,96.36364,4.8,95.238094,4.8,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,20.0,0.0,20.0,100.0,412.0,140.0
"2,964",4.0,98.157368,4.9,83.096446,4.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,14.0,3.0,11.0,100.0,309.0,174.0
535,4.0,91.872148,4.6,83.31797999999998,4.2,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,3.0,100.0,94.0,3.0
885,4.5,97.27273000000001,4.9,92.00771999999999,4.6,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,12.0,4.0,8.0,100.0,140.0,33.0
"1,052",5.0,97.18518,4.9,99.14706,5.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,6.0,0.0,6.0,100.0,267.0,61.0
"5,019",4.5,98.408994,4.9,94.12692,4.7,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,7.0,5.0,2.0,100.0,378.0,218.0
"5,226",4.5,96.59362,4.8,94.56222,4.7,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,9.0,0.0,9.0,100.0,292.0,76.0
369,5.0,97.692308,4.9,99.09091,5.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,10.0,0.0,10.0,100.0,137.0,45.0
933,4.0,90.65502,4.5,93.8326,4.7,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,14.0,4.0,10.0,100.0,190.0,19.0
"1,273",3.5,85.55932,4.3,81.93236,4.1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,5.0,-2.0,100.0,177.0,18.0
"1,116",4.5,98.648014,4.9,96.46778,4.8,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,14.0,0.0,14.0,100.0,394.0,252.0
"1,485",4.0,93.493452,4.7,86.68132,4.3,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,7.0,0.0,7.0,100.0,204.0,73.0
"6,356",4.0,96.27466,4.8,89.02184399999999,4.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,7.0,2.0,5.0,100.0,307.0,161.0
"3,779",4.0,90.8547,4.5,88.90140600000002,4.4,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,20.0,1.0,19.0,100.0,146.0,20.0
"2,138",4.0,98.18352000000002,4.9,89.0942,4.5,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,5.0,100.0,321.0,206.0
"1,691",4.5,85.62212000000002,4.3,93.33333,4.7,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,10.0,1.0,9.0,100.0,121.0,7.0
"2,111",4.0,87.31783,4.4,90.062894,4.5,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,6.0,4.0,2.0,100.0,133.0,15.0
939,4.0,90.769234,4.5,88.65052,4.4,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,100.0,159.0,32.0
"4,733",4.5,97.48190799999999,4.9,96.61076,4.8,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,6.0,0.0,6.0,100.0,166.0,32.0
"4,560",4.5,97.249546,4.9,95.304194,4.8,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,11.0,2.0,9.0,100.0,369.0,145.0
"1,222",4.5,92.22052,4.6,90.659028,4.5,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,6.0,3.0,100.0,94.0,5.0
"1,968",4.5,89.13883999999999,4.5,90.471954,4.5,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,13.0,2.0,11.0,100.0,245.0,58.0
"2,661",4.5,95.09595,4.8,95.18124,4.8,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6.0,0.0,6.0,100.0,89.0,9.0
973,4.0,91.68066999999999,4.6,87.01902000000003,4.4,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,18.0,4.0,14.0,100.0,107.0,16.0
"3,346",4.0,93.68704,4.7,87.23208000000001,4.4,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,11.0,5.0,6.0,100.0,204.0,73.0
714,4.0,82.994012,4.1,78.67052,3.9,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,9.0,0.0,9.0,100.0,76.0,14.0
"3,790",5.0,97.0665,4.9,98.20766,4.9,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,21.0,0.0,21.0,100.0,194.0,143.0
"1,758",5.0,98.469134,4.9,96.756754,4.8,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6.0,0.0,6.0,100.0,235.0,129.0
324,4.0,92.88136,4.6,86.2963,4.3,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,13.0,4.0,9.0,100.0,105.0,7.0
258,5.0,99.1579,5.0,98.70968,4.9,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,11.0,0.0,11.0,100.0,429.0,267.0
"1,394",4.0,91.68539,4.6,94.75,4.7,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,8.0,4.0,4.0,100.0,348.0,80.0
445,4.0,90.555554,4.5,93.658534,4.7,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,4.0,3.0,1.0,100.0,331.0,86.0
"2,584",4.5,91.7,4.6,92.077226,4.6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,9.0,1.0,8.0,100.0,174.0,34.0
441,4.5,98.76543000000001,4.9,98.4375,4.9,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,15.0,1.0,14.0,100.0,725.0,299.0
"1,011",4.5,89.13906999999999,4.5,87.57112,4.4,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,11.0,1.0,10.0,100.0,93.0,10.0
"1,137",3.5,92.21140799999999,4.6,81.53214,4.1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,7.0,1.0,6.0,100.0,106.0,21.0
"2,166",4.5,94.38662,4.7,93.59066,4.7,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,14.0,1.0,13.0,100.0,540.0,147.0
693,3.5,88.08260000000001,4.4,77.134672,3.9,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,13.0,0.0,13.0,100.0,111.0,15.0
458,4.5,88.933334,4.4,84.409446,4.2,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,9.0,100.0,174.0,41.0
"2,760",4.0,93.635,4.7,85.22726999999999,4.3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,12.0,0.0,12.0,100.0,209.0,50.0
"3,049",4.0,87.31232,4.4,88.02344000000001,4.4,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,12.0,3.0,9.0,100.0,140.0,16.0
"2,279",5.0,98.66666800000002,4.9,97.25728,4.9,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,9.0,100.0,784.0,341.0
652,4.5,95.053768,4.8,98.7234,4.9,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,7.0,1.0,6.0,100.0,231.0,78.0
302,4.0,88.3871,4.4,87.5862,4.4,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,10.0,4.0,6.0,100.0,94.0,29.0
"1,528",4.0,92.108554,4.6,83.2906,4.2,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,7.0,1.0,6.0,100.0,126.0,36.0
"2,940",4.0,85.75193999999998,4.3,86.50235199999999,4.3,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,3.0,6.0,100.0,243.0,58.0
"1,708",4.0,93.97590600000001,4.7,81.277484,4.1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,9.0,6.0,3.0,100.0,258.0,71.0
"3,603",4.5,94.757948,4.7,90.7789,4.5,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,4.0,5.0,-1.0,100.0,112.0,8.0
959,3.5,90.78224,4.5,78.52000000000002,3.9,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,23.0,1.0,22.0,100.0,157.0,32.0
"1,584",4.5,98.38926,4.9,96.106872,4.8,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,5.0,0.0,5.0,100.0,171.0,43.0
261,4.5,94.375,4.7,90.666666,4.5,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,12.0,3.0,9.0,100.0,145.0,21.0
"3,445",4.5,95.25078,4.8,92.89358,4.6,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,16.0,4.0,12.0,100.0,297.0,67.0
"1,538",4.5,94.587812,4.7,94.95296,4.7,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,-1.0,100.0,171.0,38.0
"1,550",4.5,96.60799999999999,4.8,95.63467,4.8,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,15.0,4.0,11.0,100.0,197.0,47.0
"2,556",4.5,89.10902999999998,4.5,96.775388,4.8,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,13.0,0.0,13.0,100.0,290.0,80.0
"1,372",4.0,84.594594,4.2,84.11184,4.2,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,15.0,0.0,15.0,100.0,161.0,39.0
"1,467",4.0,91.029806,4.6,88.632908,4.4,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,8.0,1.0,7.0,100.0,79.0,11.0
707,4.5,94.086952,4.7,90.19608000000001,4.5,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,7.0,1.0,6.0,100.0,131.0,40.0
"1,552",4.0,90.771808,4.5,86.34064000000002,4.3,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,13.0,0.0,13.0,100.0,92.0,15.0
541,4.0,91.43836,4.6,84.77418800000002,4.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,15.0,1.0,14.0,100.0,127.0,17.0
"1,711",4.5,90.943394,4.5,95.82759,4.8,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,8.0,1.0,7.0,100.0,99.0,7.0
"2,811",4.0,87.99136000000001,4.4,82.934628,4.1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,13.0,0.0,13.0,100.0,172.0,32.0
500,3.5,90.136986,4.5,72.32142999999998,3.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,4.0,0.0,100.0,157.0,35.0
336,3.5,89.13043,4.5,81.25,4.1,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,7.0,3.0,4.0,100.0,139.0,34.0
"2,146",4.0,88.676472,4.4,84.99459200000003,4.2,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,11.0,1.0,10.0,100.0,176.0,25.0
295,3.5,87.61904799999998,4.4,89.78724,4.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,10.0,6.0,4.0,100.0,158.0,32.0
769,4.0,82.319746,4.1,82.37180000000002,4.1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,12.0,5.0,7.0,100.0,168.0,25.0
"6,009",4.0,90.21586,4.5,86.26204399999999,4.3,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,10.0,4.0,6.0,100.0,195.0,35.0
"1,238",4.0,93.368988,4.7,85.10489399999999,4.3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,9.0,4.0,5.0,100.0,89.0,12.0
"1,425",3.5,92.862186,4.6,80.22116600000003,4.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,6.0,3.0,3.0,100.0,263.0,118.0
857,4.5,95.25424,4.8,96.190472,4.8,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,13.0,0.0,13.0,100.0,218.0,50.0
504,4.5,93.57142,4.7,96.06061,4.8,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,8.0,1.0,7.0,100.0,133.0,21.0
"1,268",4.0,95.89744,4.8,91.50944,4.6,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,7.0,1.0,6.0,100.0,174.0,54.0
"2,564",3.5,89.234448,4.5,85.26956,4.3,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,11.0,1.0,10.0,100.0,158.0,53.0
"2,956",4.0,90.929614,4.5,89.247026,4.5,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,2.0,1.0,100.0,139.0,23.0
897,4.0,89.06881999999997,4.5,87.490634,4.4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,2.0,3.0,100.0,79.0,11.0
336,5.0,98.611106,4.9,99.375,5.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,11.0,0.0,11.0,100.0,409.0,166.0
"4,474",4.0,90.550528,4.5,88.71029999999998,4.4,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,11.0,6.0,5.0,100.0,436.0,77.0
"1,380",4.5,95.9292,4.8,94.56583,4.7,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6.0,1.0,5.0,100.0,134.0,44.0
440,4.5,92.0,4.6,96.27906800000001,4.8,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,16.0,0.0,16.0,100.0,108.0,29.0
"1,594",5.0,97.842226,4.9,97.35261,4.9,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,5.0,0.0,5.0,100.0,253.0,110.0
"1,153",3.5,90.14925,4.5,74.95826199999998,3.7,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,6.0,0.0,6.0,100.0,210.0,42.0
